question,answer
"הבת שלי בעצם התחרפנה משום מקום עלי ואמרה ""תירגע"" כשהפילה את הטלפון שלה. תוך שניות, המצב הסלים אותה בועטה אותי על שפת המדרכה, ואמרה דברים בלתי ניתנים לתיאור, והיא קוראת לי את השוטרים. נראה שהיא לא מצליחה לעצור את עצמה לפעמים.","להפרעה דו קוטבית יש הרבה רכיבים שונים. אם זה אירוע חד פעמי, יכול להיות שלבת שלך היה רגע אינטנסיבי של כעס והביטוי לבקש ממנה ""להירגע"" אולי גרם לה להרגיש כאילו לא הבנת מה היא אומרת. הפרעה דו קוטבית כוללת גם תחושות של דיכאון. כאשר זה יחד עם כעס אינטנסיבי ומשחק או דיבור בלי לחשוב, אלה יכולים להיות חלק מההפרעה הדו קוטבית, אך זו לא תהיה כל התמונה של איך תיראה הפרעה דו קוטבית. יכול להיות מועיל לעקוב אחר ההבדלים שאתה מבחין במצב רוח של בתך וכל דפוסים הקשורים לתקופות היום או מה שנראה שמוביל אותה להתעצבן. דפוסים מועילים מאוד להבין מה קורה."
"הבת שלי בעצם התחרפנה משום מקום עלי ואמרה ""תירגע"" כשהפילה את הטלפון שלה. תוך שניות, המצב הסלים אותה בועטה אותי על שפת המדרכה, ואמרה דברים בלתי ניתנים לתיאור, והיא קוראת לי את השוטרים. נראה שהיא לא מצליחה לעצור את עצמה לפעמים.","זו לא בהכרח הפרעה דו קוטבית. מבוסס על המידע הקטן שכתבת כאן, ההתנהגות נשמעת יותר הפרעת אישיות גבולית מאשר דו קוטבית. ביולי היא פשוט כועסת ואימפולסיבית כיצד היא מבטאת את כעסה. תקופות רגועות יותר, האם אתה ובת שלך מסוגל לדבר על אירועים כמו זה שאתה מתאר לעיל? והאם כל אחד מכם מתרגל דרכים חדשות להסתדר כתוצאה משיחות אלה? אם מישהו עושה שימוש טוב בחומר שנדון בשיפור היחסים, וכן יש התקדמות להסתדר, אז לא סביר שיש לה מחלה נפש כדאי לדעת את הגורם הבסיסי להתנהגות בתך.   בדרך זו תוכלו להכין את עצמכם בצורה הטובה ביותר למה שסביר להניח כי לצפות ממנה."
"רגע אחד, אני שמח ואז קורה דבר קטנטן ואני מרגיש כל כך פגוע ונורא שאני לא יכול להתמודד עם שום דבר. אני בוכה ובוכה, ואז למחרת בבוקר, אני שמח. אני כל כך מבולבל.","כנראה שיש נושאים עמוקים ועדינים יותר מתחת לפני השטח. אם אנשים לא מתייחסים לכאב שלהם, לייאוש, בושה, פחדים ובמקום זאת לאחסן אותם, בסופו של דבר הערימה מובילה למצב שאתה מתאר. תן לעצמך את הזמן להרהר על מי שאתה, סדרי העדיפויות, הערכים שלך, אנשים שעלולים פגעו ברגשותיך בעבר. ככל שההבנה העצמית שלך גדולה יותר, כך סביר להניח שחלק קטן וחסר משמעותי יש סיכוי להפיל את בית הקלפים."
קראתי שעליך להתעלם מהם והם צריכים להגיע למסקנה שהם טועים בתנאים שלהם. האם זה נכון?,"אני בספק אם הם מאמינים שהם טועים כאנשים עם נרקיסיסטים
להפרעת אישיות (NPD) יש את האמונה שהם מיוחדים והם מבקשים התפעלות מאחרים. הם גם גרנדיוזיים עם תחושת זכאות. מכיוון שהם גם יהירים, ספק אם הם ירגישו לא בסדר או מודים שהם טועים. עד כדי ריפוי, אני מאמין שזה יכול להיות קשה לנצח. עם זאת, קשה לטפל בהפרעות אישיות, עם זאת, ישנן כמה גישות שעשויות להניב תוצאות טובות יותר מאחרות. מעולם לא שמעתי להתעלם מהן כדרך להתמודד עם נרקיסיסט. החוקר והפסיכולוג בסל ואן דר קולק המליץ ​​להשתמש בגישה מרוכזת אדם בה
התייחסות חיובית ללא תנאי מוחזקת יכולה להועיל בטיפול ב- NPD בכל הנוגע לגישות טיפוליות. גישות בהן האנשים מרגישים תוקף
על ידי המטפל שלהם בדרך כלל עובד בצורה הטובה ביותר עם אוכלוסייה זו, אם הם היו מסכימים להשתתף בטיפול. אופי ההפרעה מקשה עליהם אפילו להיות בטיפול מכיוון שקשה להם להודות שיש להם בעיות פסיכולוגיות. הם עשויים גם לא לחשוף מהמטפל המטיל ספק בכוונותיהם ופרשנויותיהם כלפיהם. הם נוטים להתנהג בדרך זו עם רוב האנשים בחייהם."
קראתי שעליך להתעלם מהם והם צריכים להגיע למסקנה שהם טועים בתנאים שלהם. האם זה נכון?,"זה לא נכון מכיוון שמישהו שהוא נרקיסיסטי מאמין שהוא תמיד צודק. אם אתה מתעלם מהאדם, אז החשיבה שלו היא שיש משהו לא בסדר איתך. שתבין אותך לא נכון."
אני סובל מבדיקה וניקוי OCD. האם ייעוץ יכול לעזור לי להתגבר על זה?,"בְּהֶחלֵט!  טכניקות חשיפה בייעוץ הראו כי יעילות ביותר לעבודה באמצעות כפייה.  הדבר הראשון שהייתי אומר הוא לוודא שאתה מרגיש חיבור טוב עם היועץ שלך ואתה מרגיש שזה מתאים.  קשה לעבור כבר את החרדה הזו, אבל קיום יועץ שמרגיש נכון לך יעזור לחבר את זה קצת ולעזור להדריך אותך בחשיפות. לא בטוח איזה סוג גישה יש לך באזור שלך, אלא יש מדריכים שמתמחים בחשיפה הטיפול יגיע אליך למעשה לתמוך בך באמצעות חשיפה.  זה מאוד ניתן לטפל אז פשוט קח את זה צעד בכל פעם ותלה שם!"
אני סובל מבדיקה וניקוי OCD. האם ייעוץ יכול לעזור לי להתגבר על זה?,"ייעוץ יכול להיות יעיל מאוד עבור OCD. במיוחד, סוג של טיפול הנקרא לתגובת חשיפה (טקס) טיפול במניעה נחשב ל""תקן הזהב ""לטיפול ב- OCD. מה זה, הוא פרוטוקול ספציפי שעוזר לך לבנות אסטרטגיות הרפיה ולהגדיל את משך הזמן בין טקסי הבדיקה/הניקוי שלך, ובמקביל עוזר לך להתמודד עם כל אחד מהפחדים ש- OCD נתן לך עד שהטקסים והפחדים האלה כבר לא מפריעים עם החיים שלך. מחקרים הראו כי טיפול מסוג זה עשוי אפילו להיות יעיל יותר ל- OCD מאשר תרופות, https://ajp.psychiatryonline.org/doi/full/10.1176/appi.ajp.162.1.151"
אני סובל מבדיקה וניקוי OCD. האם ייעוץ יכול לעזור לי להתגבר על זה?,"יתכן שכן, ובהחלט שווה לנסות. קרא קודם על סוגים שונים של טיפול ב- OCD כך שתמצא מטפל שעושה את סוג הטיפול שמרגיש הכי טוב כשאתה קורא עליו."
"הבנתי שהחבר שלי בן שבע שנים הוא פסיכופת, ואני רוצה להבין איך הוא חושב.","שאלה טובה! יש לי רק ניחוש. אם ה- BF שלך הוא באמת פסיכופת לפני הספירה אם הוא היה אז הוא היה משתמש ומתעלל בך, מנסה לשלוט בך על תועלתו. אם כן אתה אכן סובל בדרכים אלה אז לראות אותו פסיכופת עשוי להיות מוגזם."
אני לא יכול להבין למה אני שם לב.,"אחת הדרכים להתרכז היא שאם המוח שלך מתחיל לתהות אז תזכיר לעצמך להחזיר את תשומת ליבך. סטארט עם מרחבי זמן קצרים של מצפה לעצמך להתרכז.  סביר להניח שתצליח להתרכז עם מרחבי זמן קטנים מאשר ארוכים יותר. ברגע שתתחיל לראות את ההצלחה שלך, זה יניע אותך לנסות להגדיל את האורך לצפות מעצמך להתרכז. תקופה ארוכה או קצרה. גם לפני שמתחילים תרגיל זה שאל את הרופא הרפואי אם הבעיה יכולה להיות קשורה לבעיה בריאותית גופנית. אם יש, אז האפשרות לשלול שהקושי שלך ריכוז נובע מהיכולת הנפשית להתרכז, ולא איזו סיבה רפואית מניעת זאת. לפני שמישהו יכול לעסוק בפסיכולוגית שלו, חייב להיות גוף ונפש רפואית נקייה שאפשר לעבוד איתם."
